entity1,entity2,edge_thickness,edge_weight
19881,18949668,2,0.537452220916748
19881,18985062,1,0.49088746309280396
19881,21351321,2,0.3423156142234802
19881,21377251,2,0.11415648460388184
19881,24073089,1,0.0
19881,25166191,1,0.32233577966690063
19881,26226578,1,0.0
19881,26937919,1,0.0
19881,40473416,1,0.0
19881,47678053,1,0.33704984188079834
20161,21830,2,0.29302603006362915
20161,22986,2,0.0
20161,23004,2,0.0
20161,23221,1,0.0
20161,23476,1,0.0
20161,23688,1,0.0
20161,24113,4,0.0
20161,24389,1,0.0
20161,24649,1,0.0
20161,25473,1,0.0
20161,28758,1,0.0
20161,29678,1,0.0
20161,29920,2,0.33340561389923096
20161,31653,1,0.0
20161,32021,1,0.0
20161,32070,1,0.0
20161,32077,1,0.0
20161,32573,1,0.0
20161,37398,1,0.24955064058303833
20161,38286,1,0.0
20161,45470,1,0.04402649402618408
20161,47921,1,0.0
20161,48916,1,0.1476203203201294
20161,49607,1,0.0
20161,62312,1,0.0
20161,77697,1,0.23898500204086304
20161,89532,1,0.0
20161,147871,1,0.0
20161,147885,2,0.0
20161,151604,1,0.0
20161,154708,1,0.0
20161,156541,1,0.0
20161,158936,1,0.0
20161,161227,1,0.0
20161,161228,1,0.0
20161,161973,2,0.0
20161,170717,1,0.0
20161,175875,1,0.0
20161,185130,1,0.0
20161,192617,1,0.0
20161,221737,1,0.0
20161,238253,1,0.2935183644294739
20161,240718,1,0.0
20161,258724,1,0.0
20161,260979,3,0.0
20161,271004,1,0.0
20161,294833,1,0.0
20161,298565,1,0.0
20161,326234,1,0.0
20161,428323,1,0.0
20161,509500,2,0.0
20161,556323,1,0.0
20161,586834,1,0.0
20161,649702,1,0.0
20161,696946,1,0.0
20161,726337,1,0.0
20161,986871,1,0.0
20161,1138011,1,0.0
20161,1437235,2,0.0
20161,1631852,1,0.0
20161,1795376,2,0.0
20161,2770842,1,0.0
20161,2828803,1,0.0
20161,3276812,1,0.0
20161,4848272,1,0.0
20161,5369738,1,0.0
20161,5571214,1,0.0
20161,8028602,1,0.0
20161,8983183,1,0.0
20161,10095213,1,0.0
20161,10772350,2,0.09793603420257568
20161,18292460,2,0.0
20161,18949668,2,0.0
20161,18985062,1,0.0
20161,21351321,2,0.0
20161,21377251,2,0.0
20161,24073089,1,0.0
20161,25166191,1,0.0
20161,26226578,1,0.0
20161,26937919,1,0.0
20161,40473416,1,0.0
20161,47678053,1,0.0
21830,21830,1,1.0
21830,22986,4,0.4172908067703247
21830,23004,4,0.30905061960220337
21830,23221,2,0.06170773506164551
21830,23476,2,0.0
21830,23688,2,0.0
21830,24113,8,0.030356943607330322
21830,24389,2,0.22854971885681152
21830,24649,2,0.0
21830,25473,2,0.0
21830,28758,2,0.49664413928985596
21830,29678,2,0.43118202686309814
21830,29920,4,0.6692867279052734
21830,31653,2,0.2814074754714966
21830,32021,2,0.08548957109451294
21830,32070,2,0.0
21830,32077,2,0.0
21830,32573,2,0.0
21830,37398,2,0.18417423963546753
21830,38286,2,0.27564406394958496
21830,45470,2,0.07096612453460693
21830,47921,2,0.6587467789649963
21830,48916,2,0.004731476306915283
21830,49607,2,0.34548282623291016
21830,62312,2,0.21285730600357056
21830,77697,2,0.22545182704925537
21830,89532,2,0.6534167528152466
21830,147871,2,0.0
21830,147885,4,0.5098074674606323
21830,151604,2,0.27969855070114136
21830,154708,2,0.4300606846809387
21830,156541,2,0.0
21830,158936,2,0.0
21830,161227,2,0.0
21830,161228,2,0.0
21830,161973,4,0.29039162397384644
21830,170717,2,0.26252418756484985
21830,175875,2,0.0
21830,185130,2,0.5692501664161682
21830,192617,2,0.4869599938392639
21830,221737,2,0.36481940746307373
21830,238253,2,0.0
21830,240718,2,0.0
21830,258724,2,0.4356841444969177
21830,260979,6,0.0
21830,271004,2,0.0
21830,294833,2,0.5965008735656738
21830,298565,2,0.0
21830,326234,2,0.0
21830,428323,2,0.0
21830,509500,4,0.6112306714057922
21830,556323,2,0.2649831175804138
21830,586834,2,0.3338127136230469
21830,649702,2,0.0
21830,696946,2,0.3411529064178467
21830,726337,2,0.0
21830,986871,2,0.2991507649421692
21830,1138011,2,0.40085381269454956
21830,1437235,4,0.0
21830,1631852,2,0.0
21830,1795376,4,0.0
21830,2770842,2,0.6161268353462219
21830,2828803,2,0.0
21830,3276812,2,0.18159246444702148
21830,4848272,2,0.14548492431640625
21830,5369738,2,0.0
21830,5571214,2,0.24469172954559326
21830,8028602,2,0.0
21830,8983183,2,0.44510531425476074
21830,10095213,2,0.0
21830,10772350,4,0.46720796823501587
21830,18292460,4,0.0
21830,18949668,4,0.444269597530365
21830,18985062,2,0.6084098219871521
21830,21351321,4,0.27485519647598267
21830,21377251,4,0.0
21830,24073089,2,0.0
21830,25166191,2,0.3635532855987549
21830,26226578,2,0.0
21830,26937919,2,0.0
21830,40473416,2,0.0
21830,47678053,2,0.649278998374939
22986,22986,2,1.0
22986,23004,4,0.3316493630409241
22986,23221,2,0.2110486626625061
22986,23476,2,0.11636996269226074
22986,23688,2,0.20019668340682983
22986,24113,11,0.29908138513565063
22986,24389,2,0.4190043807029724
22986,24649,2,0.0
22986,25473,2,0.3392658829689026
22986,28758,2,0.18933171033859253
22986,29678,2,0.3988589644432068
22986,29920,4,0.41900378465652466
22986,31653,2,0.34887027740478516
22986,32021,2,0.35321754217147827
22986,32070,2,0.19448059797286987
22986,32077,2,0.25680267810821533
22986,32573,2,0.2793080806732178
22986,37398,2,0.06447309255599976
22986,38286,2,0.2995941638946533
22986,45470,2,0.13778913021087646
22986,47921,6,0.4502575993537903
22986,48916,2,0.032043278217315674
22986,49607,2,0.3085566759109497
22986,62312,3,0.32728439569473267
22986,77697,2,0.24081939458847046
22986,89532,2,0.3914780020713806
22986,147871,2,0.0
22986,147885,6,0.5128397941589355
22986,151604,2,0.4012914299964905
22986,154708,2,0.4168805480003357
22986,156541,2,0.0
22986,158936,2,0.3908696174621582
22986,161227,2,0.25787293910980225
22986,161228,3,0.26329636573791504
22986,161973,4,0.3983033299446106
22986,170717,2,0.19307708740234375
22986,175875,2,0.1798468828201294
22986,185130,2,0.49573421478271484
22986,192617,2,0.4448874592781067
22986,221737,2,0.5878123044967651
22986,238253,2,0.1690894365310669
22986,240718,2,0.16878074407577515
22986,258724,2,0.5780048966407776
22986,260979,7,0.2865164279937744
22986,271004,2,0.0
22986,294833,2,0.44161128997802734
22986,298565,2,0.0
22986,326234,2,0.1676235795021057
22986,428323,2,0.12246561050415039
22986,509500,4,0.4201633334159851
22986,556323,2,0.0
22986,586834,2,0.26875579357147217
22986,649702,2,0.0
22986,696946,2,0.35495656728744507
22986,726337,2,0.20885884761810303
22986,986871,2,0.17016994953155518
22986,1138011,2,0.3845089077949524
22986,1437235,4,0.1258068084716797
22986,1631852,2,0.27992790937423706
22986,1795376,4,0.21342599391937256
22986,2770842,2,0.37506359815597534
22986,2828803,2,0.0
22986,3276812,3,0.33032160997390747
22986,4848272,7,0.22433149814605713
22986,5369738,2,0.0
22986,5571214,2,0.5377691984176636
22986,8028602,6,0.0
22986,8983183,2,0.3675689697265625
22986,10095213,2,0.2792573571205139
22986,10772350,4,0.5301328897476196
22986,18292460,4,0.0
22986,18949668,4,0.5343496203422546
22986,18985062,2,0.3853868842124939
22986,21351321,4,0.33821380138397217
22986,21377251,4,0.23486953973770142
22986,24073089,2,0.0
22986,25166191,2,0.4168551564216614
22986,26226578,2,0.0
22986,26937919,2,0.1966913938522339
22986,40473416,2,0.0
22986,47678053,2,0.4017588496208191
23004,23004,4,1.0
23004,23221,2,0.05964571237564087
23004,23476,2,0.5331394672393799
23004,23688,2,0.5498270988464355
23004,24113,30,0.27862054109573364
23004,24389,2,0.20411312580108643
23004,24649,2,0.5417807102203369
23004,25473,2,0.29759252071380615
23004,28758,2,0.0
23004,29678,2,0.3498725891113281
23004,29920,4,0.34016114473342896
23004,31653,3,0.5997583270072937
23004,32021,2,0.3575429916381836
23004,32070,2,0.17959809303283691
23004,32077,2,0.23305648565292358
23004,32573,2,0.5329298377037048
23004,37398,2,0.0
23004,38286,2,0.32462650537490845
23004,45470,2,0.09395444393157959
23004,47921,2,0.451940655708313
23004,48916,2,0.0025442838668823242
23004,49607,2,0.4329034686088562
23004,62312,2,0.43290579319000244
23004,77697,2,0.7746174335479736
23004,89532,2,0.29788410663604736
23004,147871,2,0.0
23004,147885,4,0.4103107452392578
23004,151604,2,0.35783714056015015
23004,154708,2,0.8445934653282166
23004,156541,2,0.0
23004,158936,2,0.0
23004,161227,2,0.0
23004,161228,2,0.39374279975891113
23004,161973,4,0.3626644015312195
23004,170717,2,0.4908883571624756
23004,175875,2,0.0
23004,185130,2,0.0
23004,192617,2,0.2861379384994507
23004,221737,2,0.3630222678184509
23004,238253,2,0.17279505729675293
23004,240718,2,0.4970546364784241
23004,258724,2,0.40284502506256104
23004,260979,6,0.4828674793243408
23004,271004,2,0.0
23004,294833,2,0.4188920259475708
23004,298565,16,0.5251122713088989
23004,326234,2,0.0
23004,428323,2,0.5137784481048584
23004,509500,4,0.30403733253479004
23004,556323,2,0.5236048698425293
23004,586834,2,0.41253894567489624
23004,649702,2,0.0
23004,696946,2,0.0
23004,726337,2,0.0
23004,986871,2,0.4531904458999634
23004,1138011,2,0.0
23004,1437235,4,0.0
23004,1631852,2,0.25836533308029175
23004,1795376,4,0.45691949129104614
23004,2770842,2,0.33804821968078613
23004,2828803,2,0.0
23004,3276812,2,0.8368279933929443
23004,4848272,16,0.1436070203781128
23004,5369738,2,0.0
23004,5571214,2,0.8396004438400269
23004,8028602,2,0.0
23004,8983183,2,0.416174054145813
23004,10095213,2,0.0
23004,10772350,4,0.17787635326385498
23004,18292460,4,0.0
23004,18949668,4,0.6542878746986389
23004,18985062,2,0.35882824659347534
23004,21351321,5,0.7971862554550171
23004,21377251,4,0.0
23004,24073089,2,0.0
23004,25166191,2,0.8388686180114746
23004,26226578,2,0.0
23004,26937919,2,0.0
23004,40473416,2,0.0
23004,47678053,2,0.34997135400772095
23221,23476,1,0.25714415311813354
23221,23688,1,0.20706123113632202
23221,24113,4,0.20262223482131958
23221,24389,1,0.3302491307258606
23221,24649,1,0.23963505029678345
23221,25473,1,0.3766530156135559
23221,28758,1,0.1342976689338684
23221,29678,1,0.0
23221,29920,2,0.0
23221,31653,1,0.4013258218765259
23221,32021,1,0.2257419228553772
23221,32070,1,0.16722947359085083
23221,32077,1,0.18664276599884033
23221,32573,1,0.0
23221,37398,1,0.31860601902008057
23221,38286,1,0.14532148838043213
23221,45470,1,0.32526475191116333
23221,47921,1,0.2293749451637268
23221,48916,1,0.6217972040176392
23221,49607,1,0.0
23221,62312,1,0.10529261827468872
23221,77697,1,0.16493111848831177
23221,89532,1,0.0
23221,147871,1,0.2702990174293518
23221,147885,2,0.0
23221,151604,1,0.20813512802124023
23221,154708,1,0.0
23221,156541,1,0.16882413625717163
23221,158936,1,0.0
23221,161227,1,0.2166978120803833
23221,161228,1,0.0
23221,161973,2,0.0
23221,170717,1,0.18925440311431885
23221,175875,1,0.0
23221,185130,1,0.0
23221,192617,1,0.14516252279281616
23221,221737,1,0.0
23221,238253,1,0.5271624326705933
23221,240718,1,0.0
23221,258724,1,0.0
23221,260979,3,0.21944165229797363
23221,271004,1,0.0
23221,294833,1,0.0
23221,298565,1,0.0
23221,326234,1,0.0
23221,428323,1,0.0
23221,509500,2,0.0
23221,556323,1,0.2862873673439026
23221,586834,1,0.22818446159362793
23221,649702,1,0.0
23221,696946,1,0.0
23221,726337,1,0.0
23221,986871,1,0.22951996326446533
23221,1138011,1,0.0
23221,1437235,2,0.28668051958084106
23221,1631852,1,0.0
23221,1795376,2,0.0
23221,2770842,1,0.0
23221,2828803,1,0.0
23221,3276812,1,0.0
23221,4848272,1,0.45611339807510376
23221,5369738,1,0.0
23221,5571214,1,0.0
23221,8028602,1,0.0
23221,8983183,1,0.0
23221,10095213,1,0.21651363372802734
23221,10772350,2,0.0857735276222229
23221,18292460,2,0.0
23221,18949668,2,0.003396332263946533
23221,18985062,1,0.0
23221,21351321,2,0.0
23221,21377251,2,0.284872829914093
23221,24073089,1,0.0
23221,25166191,1,0.06442207098007202
23221,26226578,1,0.0
23221,26937919,1,0.0
23221,40473416,1,0.0
23221,47678053,1,0.2631010413169861
23476,23688,1,0.6280982494354248
23476,24113,4,0.28176575899124146
23476,24389,1,0.2850497364997864
23476,24649,1,0.7849003672599792
23476,25473,1,0.27503764629364014
23476,28758,1,0.0
23476,29678,1,0.2131710648536682
23476,29920,2,0.0
23476,31653,1,0.4654619097709656
23476,32021,1,0.3123663067817688
23476,32070,1,0.21512269973754883
23476,32077,1,0.0
23476,32573,1,0.5710716843605042
23476,37398,1,0.17252248525619507
23476,38286,1,0.0
23476,45470,1,0.316686749458313
23476,47921,1,0.21148627996444702
23476,48916,1,0.07762366533279419
23476,49607,1,0.3390713334083557
23476,62312,1,0.5125210285186768
23476,77697,1,0.476692795753479
23476,89532,1,0.0
23476,147871,1,0.0
23476,147885,2,0.3998817801475525
23476,151604,1,0.43209511041641235
23476,154708,1,0.5644779205322266
23476,156541,1,0.0
23476,158936,1,0.44434720277786255
23476,161227,1,0.0
23476,161228,1,0.0
23476,161973,2,0.35832464694976807
23476,170717,1,0.5823575258255005
23476,175875,1,0.0
23476,185130,1,0.32533198595046997
23476,192617,1,0.0
23476,221737,1,0.0
23476,238253,1,0.28227025270462036
23476,240718,1,0.6597940921783447
23476,258724,1,0.0
23476,260979,3,0.5475305318832397
23476,271004,1,0.0
23476,294833,1,0.28983640670776367
23476,298565,1,0.5638924837112427
23476,326234,1,0.0
23476,428323,1,0.4040592908859253
23476,509500,2,0.0
23476,556323,1,0.5242650508880615
23476,586834,1,0.5892587900161743
23476,649702,1,0.0
23476,696946,1,0.0
23476,726337,1,0.5346217155456543
23476,986871,1,0.42810553312301636
23476,1138011,1,0.0
23476,1437235,2,0.0
23476,1631852,1,0.33114105463027954
23476,1795376,2,0.3073521852493286
23476,2770842,1,0.0
23476,2828803,1,0.0
23476,3276812,1,0.6293749809265137
23476,4848272,1,0.20806849002838135
23476,5369738,1,0.0
23476,5571214,1,0.5464510917663574
23476,8028602,1,0.0
23476,8983183,1,0.0
23476,10095213,1,0.0
23476,10772350,2,0.1038089394569397
23476,18292460,2,0.0
23476,18949668,2,0.3594244718551636
23476,18985062,1,0.0
23476,21351321,2,0.634690523147583
23476,21377251,2,0.0
23476,24073089,1,0.0
23476,25166191,1,0.5142388343811035
23476,26226578,1,0.5843483805656433
23476,26937919,1,0.0
23476,40473416,1,0.0
23476,47678053,1,0.0
23688,24113,4,0.32878005504608154
23688,24389,1,0.2763139605522156
23688,24649,1,0.6256568431854248
23688,25473,1,0.4325578212738037
23688,28758,1,0.0
23688,29678,1,0.18324506282806396
23688,29920,2,0.3799678683280945
23688,31653,1,0.47468793392181396
23688,32021,1,0.2862130403518677
23688,32070,1,0.282646119594574
23688,32077,1,0.4228687286376953
23688,32573,1,0.5297234654426575
23688,37398,1,0.1007646918296814
23688,38286,1,0.22017240524291992
23688,45470,1,0.24215155839920044
23688,47921,1,0.396023154258728
23688,48916,1,0.09108847379684448
23688,49607,1,0.3487468957901001
23688,62312,1,0.778449296951294
23688,77697,1,0.7117077112197876
23688,89532,1,0.0
23688,147871,1,0.0
23688,147885,2,0.3897330164909363
23688,151604,1,0.5025651454925537
23688,154708,1,0.538780927658081
23688,156541,1,0.0
23688,158936,1,0.4696918725967407
23688,161227,1,0.0
23688,161228,1,0.33227431774139404
23688,161973,2,0.3243388533592224
23688,170717,1,0.7593808770179749
23688,175875,1,0.0
23688,185130,1,0.0
23688,192617,1,0.32599103450775146
23688,221737,1,0.0
23688,238253,1,0.0
23688,240718,1,0.8272216320037842
23688,258724,1,0.0
23688,260979,3,0.774493932723999
23688,271004,1,0.0
23688,294833,1,0.0
23688,298565,1,0.5790321826934814
23688,326234,1,0.0
23688,428323,1,0.39746779203414917
23688,509500,2,0.3390873670578003
23688,556323,1,0.4890623092651367
23688,586834,1,0.49078333377838135
23688,649702,1,0.0
23688,696946,1,0.0
23688,726337,1,0.5477958917617798
23688,986871,1,0.0
23688,1138011,1,0.0
23688,1437235,2,0.0
23688,1631852,1,0.37301480770111084
23688,1795376,2,0.5035480260848999
23688,2770842,1,0.0
23688,2828803,1,0.0
23688,3276812,1,0.6253460645675659
23688,4848272,1,0.26093876361846924
23688,5369738,1,0.0
23688,5571214,1,0.5245298147201538
23688,8028602,1,0.0
23688,8983183,1,0.37177497148513794
23688,10095213,1,0.0
23688,10772350,2,0.11826968193054199
23688,18292460,2,0.5193493962287903
23688,18949668,2,0.42162567377090454
23688,18985062,1,0.22683846950531006
23688,21351321,2,0.6732686758041382
23688,21377251,2,0.0
23688,24073089,1,0.0
23688,25166191,1,0.5110689997673035
23688,26226578,1,0.0
23688,26937919,1,0.0
23688,40473416,1,0.0
23688,47678053,1,0.0
24113,24113,41,1.0
24113,24389,4,0.265516996383667
24113,24649,4,0.22401553392410278
24113,25473,4,0.6514101028442383
24113,28758,4,0.04022878408432007
24113,29678,4,0.16463273763656616
24113,29920,8,0.0
24113,31653,11,0.4275283217430115
24113,32021,4,0.5306214094161987
24113,32077,4,0.5558425188064575
24113,32573,4,0.09146392345428467
24113,37398,4,0.1890457272529602
24113,38286,4,0.3371725082397461
24113,45470,4,0.3973773121833801
24113,47921,6,0.14061450958251953
24113,48916,4,0.0
24113,49607,4,0.16357582807540894
24113,62312,5,0.17016243934631348
24113,89532,4,0.018662333488464355
24113,147871,4,0.0831298828125
24113,151604,4,0.24555045366287231
24113,154708,4,0.20764291286468506
24113,156541,4,0.0
24113,158936,4,0.2775261402130127
24113,161227,4,0.10226482152938843
24113,161228,5,0.09052187204360962
24113,161973,8,0.12309283018112183
24113,170717,4,0.21991866827011108
24113,175875,4,0.2663528323173523
24113,185130,4,0.20158594846725464
24113,192617,4,0.1679229736328125
24113,221737,4,0.2503846287727356
24113,238253,4,0.01626342535018921
24113,240718,4,0.3640708327293396
24113,258724,4,0.20153683423995972
24113,260979,13,0.3051307201385498
24113,271004,4,0.0
24113,294833,4,0.015487611293792725
24113,298565,38,0.27649950981140137
24113,326234,4,0.0
24113,428323,6,0.43255388736724854
24113,509500,8,0.0
24113,556323,4,0.21343976259231567
24113,586834,4,0.2599034905433655
24113,649702,4,0.0
24113,696946,4,0.013918101787567139
24113,726337,4,0.0883551836013794
24113,986871,4,0.2237544059753418
24113,1138011,4,0.0
24113,1437235,8,0.15104758739471436
24113,1631852,4,0.04072678089141846
24113,1795376,8,0.45448464155197144
24113,2770842,4,0.012201547622680664
24113,2828803,4,0.12732118368148804
24113,3276812,5,0.268576979637146
24113,5369738,4,0.0
24113,5571214,4,0.2826571464538574
24113,8028602,6,0.0
24113,8983183,4,0.23688191175460815
24113,10095213,4,0.25204020738601685
24113,10772350,8,0.19450771808624268
24113,18292460,8,0.20535725355148315
24113,18985062,4,0.06387126445770264
24113,21351321,15,0.2491493821144104
24113,21377251,10,0.5499656200408936
24113,24073089,4,0.0
24113,25166191,4,0.3368503451347351
24113,26226578,4,0.2963804602622986
24113,26937919,4,0.5402515530586243
24113,40473416,4,0.0
24113,47678053,4,0.0
24389,24649,1,0.2654229402542114
24389,25473,1,0.3126511573791504
24389,28758,1,0.16365814208984375
24389,29678,1,0.5646706819534302
24389,29920,2,0.37218981981277466
24389,31653,1,0.41666853427886963
24389,32021,1,0.3011622428894043
24389,32070,1,0.23688864707946777
24389,32077,1,0.21635562181472778
24389,32573,1,0.0
24389,37398,1,0.23702049255371094
24389,38286,1,0.27829599380493164
24389,45470,1,0.24001240730285645
24389,47921,1,0.3166878819465637
24389,48916,1,0.3033463954925537
24389,49607,1,0.36162662506103516
24389,62312,1,0.6373517513275146
24389,77697,1,0.24445074796676636
24389,89532,1,0.0
24389,147871,1,0.0
24389,147885,2,0.4214387536048889
24389,151604,1,0.6789799928665161
24389,154708,1,0.28837621212005615
24389,156541,1,0.0
24389,158936,1,0.6783897876739502
24389,161227,1,0.30090224742889404
24389,161228,1,0.34463202953338623
24389,161973,2,0.3802229166030884
24389,170717,1,0.18383681774139404
24389,175875,1,0.0
24389,185130,1,0.25713634490966797
24389,192617,1,0.34987038373947144
24389,221737,1,0.34915149211883545
24389,238253,1,0.26477670669555664
24389,240718,1,0.30767345428466797
24389,258724,1,0.333271861076355
24389,260979,3,0.4260050058364868
24389,271004,1,0.0
24389,294833,1,0.34289056062698364
24389,298565,1,0.27481091022491455
24389,326234,1,0.0
24389,428323,1,0.1797829270362854
24389,509500,2,0.46629059314727783
24389,556323,1,0.3449784517288208
24389,586834,1,0.3111541271209717
24389,649702,1,0.0
24389,696946,1,0.42795127630233765
24389,726337,1,0.28430843353271484
24389,986871,1,0.17873769998550415
24389,1138011,1,0.440074622631073
24389,1437235,2,0.10783195495605469
24389,1631852,1,0.4248920679092407
24389,1795376,2,0.15761113166809082
24389,2770842,1,0.0
24389,2828803,1,0.0
24389,3276812,1,0.2851969003677368
24389,4848272,1,0.25745904445648193
24389,5369738,1,0.0
24389,5571214,1,0.29413509368896484
24389,8028602,1,0.0
24389,8983183,1,0.32799386978149414
24389,10095213,1,0.24308574199676514
24389,10772350,2,0.27718329429626465
24389,18292460,2,0.0
24389,18949668,2,0.3649301528930664
24389,18985062,1,0.5839768648147583
24389,21351321,2,0.29481297731399536
24389,21377251,2,0.21744835376739502
24389,24073089,1,0.0
24389,25166191,1,0.34449124336242676
24389,26226578,1,0.0
24389,26937919,1,0.32467859983444214
24389,40473416,1,0.0
24389,47678053,1,0.35450035333633423
24649,25473,1,0.3020877242088318
24649,28758,1,0.0
24649,29678,1,0.0
24649,29920,2,0.0
24649,31653,1,0.4083592891693115
24649,32021,1,0.0
24649,32070,1,0.17814558744430542
24649,32077,1,0.0
24649,32573,1,0.6188504695892334
24649,37398,1,0.0
24649,38286,1,0.0
24649,45470,1,0.16112732887268066
24649,47921,1,0.2713244557380676
24649,48916,1,0.0
24649,49607,1,0.477741539478302
24649,62312,1,0.5421605706214905
24649,77697,1,0.5038506984710693
24649,89532,1,0.0
24649,147871,1,0.0
24649,147885,2,0.34775590896606445
24649,151604,1,0.3580910563468933
24649,154708,1,0.5635846257209778
24649,156541,1,0.0
24649,158936,1,0.0
24649,161227,1,0.0
24649,161228,1,0.48400646448135376
24649,161973,2,0.0
24649,170717,1,0.6014968156814575
24649,175875,1,0.0
24649,185130,1,0.0
24649,192617,1,0.0
24649,221737,1,0.0
24649,238253,1,0.0
24649,240718,1,0.6589395999908447
24649,258724,1,0.0
24649,260979,3,0.5371150970458984
24649,271004,1,0.0
24649,294833,1,0.0
24649,298565,1,0.5838810205459595
24649,326234,1,0.0
24649,428323,1,0.33218276500701904
24649,509500,2,0.0
24649,556323,1,0.5319731831550598
24649,586834,1,0.5115312337875366
24649,649702,1,0.0
24649,696946,1,0.0
24649,726337,1,0.5213475227355957
24649,986871,1,0.0
24649,1138011,1,0.0
24649,1437235,2,0.0
24649,1631852,1,0.43560928106307983
24649,1795376,2,0.3599153757095337
24649,2770842,1,0.0
24649,2828803,1,0.0
24649,3276812,1,0.6249501705169678
24649,4848272,1,0.0
24649,5369738,1,0.0
24649,5571214,1,0.5942485928535461
24649,8028602,1,0.0
24649,8983183,1,0.3236198425292969
24649,10095213,1,0.0
24649,10772350,2,0.09793603420257568
24649,18292460,2,0.0
24649,18949668,2,0.4080360531806946
24649,18985062,1,0.3116905689239502
24649,21351321,2,0.6511825323104858
24649,21377251,2,0.0
24649,24073089,1,0.0
24649,25166191,1,0.5409428477287292
24649,26226578,1,0.0
24649,26937919,1,0.0
24649,40473416,1,0.0
24649,47678053,1,0.0
25473,28758,1,0.059292614459991455
25473,29678,1,0.2253682017326355
25473,29920,2,0.1610710620880127
25473,31653,1,0.45772290229797363
25473,32021,1,0.4933343529701233
25473,32070,1,0.5363413095474243
25473,32077,1,0.5356044173240662
25473,32573,1,0.20268934965133667
25473,37398,1,0.25818580389022827
25473,38286,1,0.4115515351295471
25473,45470,1,0.32743799686431885
25473,47921,1,0.2586475610733032
25473,48916,1,0.0
25473,49607,1,0.22217684984207153
25473,62312,1,0.21044272184371948
25473,77697,1,0.1650615930557251
25473,89532,1,0.13880032300949097
25473,147871,1,0.17375648021697998
25473,147885,2,0.24519085884094238
25473,151604,1,0.2815517783164978
25473,154708,1,0.18712574243545532
25473,156541,1,0.006799936294555664
25473,158936,1,0.34937793016433716
25473,161227,1,0.11720508337020874
25473,161228,1,0.13754785060882568
25473,161973,2,0.0
25473,170717,1,0.2802354693412781
25473,175875,1,0.21184885501861572
25473,185130,1,0.22334760427474976
25473,192617,1,0.15416085720062256
25473,221737,1,0.2957518696784973
25473,238253,1,0.2082396149635315
25473,240718,1,0.45276516675949097
25473,258724,1,0.1971551775932312
25473,260979,3,0.3543868064880371
25473,271004,1,0.0
25473,294833,1,0.0891721248626709
25473,298565,1,0.3587631583213806
25473,326234,1,0.0
25473,428323,1,0.4605289101600647
25473,509500,2,0.1887803077697754
25473,556323,1,0.2348783016204834
25473,586834,1,0.29170989990234375
25473,649702,1,0.0
25473,696946,1,0.21703118085861206
25473,726337,1,0.19996118545532227
25473,986871,1,0.3228055238723755
25473,1138011,1,0.2631484866142273
25473,1437235,2,0.17217940092086792
25473,1631852,1,0.13554471731185913
25473,1795376,2,0.496489942073822
25473,2770842,1,0.0
25473,2828803,1,0.0
25473,3276812,1,0.28363049030303955
25473,4848272,1,0.44093644618988037
25473,5369738,1,0.0
25473,5571214,1,0.2137557864189148
25473,8028602,1,0.0
25473,8983183,1,0.3184005618095398
25473,10095213,1,0.2913334369659424
25473,10772350,2,0.2063315510749817
25473,18292460,2,0.3965614438056946
25473,18949668,2,0.22818750143051147
25473,18985062,1,0.05582571029663086
25473,21351321,2,0.24104511737823486
25473,21377251,2,0.46903789043426514
25473,24073089,1,0.0
25473,25166191,1,0.4055970311164856
25473,26226578,1,0.0
25473,26937919,1,0.39485132694244385
25473,40473416,1,0.0
25473,47678053,1,0.0
28758,29678,1,0.0
28758,29920,2,0.526371955871582
28758,31653,1,0.0
28758,32021,1,0.0
28758,32070,1,0.0
28758,32077,1,0.0
28758,32573,1,0.0
28758,37398,1,0.06146913766860962
28758,38286,1,0.2936965823173523
28758,45470,1,0.06362104415893555
28758,47921,1,0.6085846424102783
28758,48916,1,0.0
28758,49607,1,0.3364115357398987
28758,62312,1,0.0
28758,77697,1,0.0
28758,89532,1,0.5534020066261292
28758,147871,1,0.0
28758,147885,2,0.32920587062835693
28758,151604,1,0.0
28758,154708,1,0.24328768253326416
28758,156541,1,0.0
28758,158936,1,0.0
28758,161227,1,0.0
28758,161228,1,0.0
28758,161973,2,0.0
28758,170717,1,0.0
28758,175875,1,0.0
28758,185130,1,0.4461974501609802
28758,192617,1,0.0
28758,221737,1,0.3444087505340576
28758,238253,1,0.0
28758,240718,1,0.0
28758,258724,1,0.0
28758,260979,3,0.0
28758,271004,1,0.0
28758,294833,1,0.24478209018707275
28758,298565,1,0.0
28758,326234,1,0.0
28758,428323,1,0.0
28758,509500,2,0.0
28758,556323,1,0.0
28758,586834,1,0.0
28758,649702,1,0.0
28758,696946,1,0.0
28758,726337,1,0.0
28758,986871,1,0.0
28758,1138011,1,0.0
28758,1437235,2,0.29670441150665283
28758,1631852,1,0.0
28758,1795376,2,0.0
28758,2770842,1,0.7794677019119263
28758,2828803,1,0.0
28758,3276812,1,0.0
28758,4848272,1,0.0
28758,5369738,1,0.0
28758,5571214,1,0.0
28758,8028602,1,0.0
28758,8983183,1,0.22766125202178955
28758,10095213,1,0.0
28758,10772350,2,0.5121118426322937
28758,18292460,2,0.0
28758,18949668,2,0.23034393787384033
28758,18985062,1,0.5449742078781128
28758,21351321,2,0.0
